/link|/description|/closed|/id|/title|/sources/id|/sources/url|/geometry/date|/geometry/magnitudeValue|/geometry/type|/geometry/magnitudeUnit|/geometry/coordinates/0|/geometry/coordinates/1|/categories/id|/categories/title
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5198"|||"EONET_5198"|"Wildfires - Nacimiento Commune (Malloa Fire), Chile"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=118373"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5198"|||"EONET_5198"|"Wildfires - Nacimiento Commune (Malloa Fire), Chile"|||"2021-01-08T16:45:00Z"||"Point"||-72.79902|-37.47497||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5198"|||"EONET_5198"|"Wildfires - Nacimiento Commune (Malloa Fire), Chile"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5197"|||"EONET_5197"|"Wildfires - Namming Nature Reserve, Western Australia, Australia"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=118218"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5197"|||"EONET_5197"|"Wildfires - Namming Nature Reserve, Western Australia, Australia"|||"2021-01-04T21:28:00Z"||"Point"||115.58747|-30.96242||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5197"|||"EONET_5197"|"Wildfires - Namming Nature Reserve, Western Australia, Australia"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|"GDACS"|"https://www.gdacs.org/Cyclones/report.aspx?eventid=1000756&amp;eventtype=TC"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|"JTWC"|"https://www.metoc.navy.mil/jtwc/products/sh0821.tcw"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-01T12:00:00Z"|35.0|"Point"|"kts"|72.0|-11.6||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-01T18:00:00Z"|40.0|"Point"|"kts"|71.9|-11.2||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-02T00:00:00Z"|40.0|"Point"|"kts"|72.0|-10.9||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-02T06:00:00Z"|45.0|"Point"|"kts"|72.2|-10.9||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-02T12:00:00Z"|45.0|"Point"|"kts"|72.3|-11.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-02T18:00:00Z"|45.0|"Point"|"kts"|72.4|-11.1||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-03T00:00:00Z"|50.0|"Point"|"kts"|72.8|-11.3||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-03T06:00:00Z"|55.0|"Point"|"kts"|73.4|-11.5||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-03T12:00:00Z"|55.0|"Point"|"kts"|74.3|-12.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-03T18:00:00Z"|55.0|"Point"|"kts"|75.3|-12.8||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-04T00:00:00Z"|60.0|"Point"|"kts"|76.0|-14.1||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-04T06:00:00Z"|50.0|"Point"|"kts"|76.1|-14.7||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-04T12:00:00Z"|50.0|"Point"|"kts"|76.2|-15.4||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-04T18:00:00Z"|50.0|"Point"|"kts"|76.3|-15.7||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-05T00:00:00Z"|65.0|"Point"|"kts"|76.4|-16.1||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-05T06:00:00Z"|65.0|"Point"|"kts"|76.6|-16.4||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-05T12:00:00Z"|70.0|"Point"|"kts"|76.6|-16.5||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-05T18:00:00Z"|60.0|"Point"|"kts"|76.5|-16.6||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-06T00:00:00Z"|45.0|"Point"|"kts"|76.0|-16.9||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-06T06:00:00Z"|40.0|"Point"|"kts"|75.3|-16.5||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-06T12:00:00Z"|35.0|"Point"|"kts"|74.5|-16.4||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-06T18:00:00Z"|35.0|"Point"|"kts"|73.6|-16.3||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-07T00:00:00Z"|35.0|"Point"|"kts"|72.7|-16.3||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-07T06:00:00Z"|35.0|"Point"|"kts"|71.4|-16.3||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-07T12:00:00Z"|35.0|"Point"|"kts"|70.2|-16.4||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-07T18:00:00Z"|40.0|"Point"|"kts"|69.0|-16.7||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-08T00:00:00Z"|40.0|"Point"|"kts"|67.9|-17.1||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-08T06:00:00Z"|35.0|"Point"|"kts"|67.3|-17.6||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-08T12:00:00Z"|30.0|"Point"|"kts"|66.6|-18.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-08T18:00:00Z"|25.0|"Point"|"kts"|65.6|-18.2||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||"2021-01-09T00:00:00Z"|25.0|"Point"|"kts"|64.2|-18.4||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5192"|||"EONET_5192"|"Tropical Cyclone Danilo"|||||||||"severeStorms"|"Severe Storms"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5194"|||"EONET_5194"|"Iceberg A68E"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5194"|||"EONET_5194"|"Iceberg A68E"|||"2020-12-31T00:00:00Z"|264.0|"Point"|"NM^2"|-35.35|-56.46||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5194"|||"EONET_5194"|"Iceberg A68E"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5195"|||"EONET_5195"|"Iceberg A68F"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5195"|||"EONET_5195"|"Iceberg A68F"|||"2020-12-31T00:00:00Z"|98.0|"Point"|"kts"|-35.0|-56.49||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5195"|||"EONET_5195"|"Iceberg A68F"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5196"|||"EONET_5196"|"Tengger Caldera Volcano, Indonesia"|"SIVolcano"|"https://volcano.si.edu/volcano.cfm?vn=263310"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5196"|||"EONET_5196"|"Tengger Caldera Volcano, Indonesia"|||"2020-12-28T00:00:00Z"||"Point"||112.95|-7.942||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5196"|||"EONET_5196"|"Tengger Caldera Volcano, Indonesia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5188"|||"EONET_5188"|"Wildfire - San Diego County (Creek Fire), California, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117733"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5188"|||"EONET_5188"|"Wildfire - San Diego County (Creek Fire), California, United States"|||"2020-12-24T15:26:00Z"||"Point"||-117.25529|33.42001||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5188"|||"EONET_5188"|"Wildfire - San Diego County (Creek Fire), California, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5187"|||"EONET_5187"|"Wildfire - San Bernardino County (Duncan Fire), California, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117732"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5187"|||"EONET_5187"|"Wildfire - San Bernardino County (Duncan Fire), California, United States"|||"2020-12-24T15:15:00Z"||"Point"||-117.46379|34.19871||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5187"|||"EONET_5187"|"Wildfire - San Bernardino County (Duncan Fire), California, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5191"|||"EONET_5191"|"Sheveluch Volcano, Russia"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=300270"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5191"|||"EONET_5191"|"Sheveluch Volcano, Russia"|||"2020-12-22T08:55:15Z"||"Point"||161.36|56.653||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5191"|||"EONET_5191"|"Sheveluch Volcano, Russia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5190"|||"EONET_5190"|"Kilauea Volcano, Hawaii"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=332010"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5190"|||"EONET_5190"|"Kilauea Volcano, Hawaii"|||"2020-12-20T00:00:00Z"||"Point"||-155.287|19.421||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5190"|||"EONET_5190"|"Kilauea Volcano, Hawaii"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5185"|||"EONET_5185"|"Wildfire - Valparaiso Commune (Lake Penuelas Fire), Chile"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117430"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5185"|||"EONET_5185"|"Wildfire - Valparaiso Commune (Lake Penuelas Fire), Chile"|||"2020-12-16T16:19:00Z"||"Point"||-71.61157|-33.05235||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5185"|||"EONET_5185"|"Wildfire - Valparaiso Commune (Lake Penuelas Fire), Chile"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5186"|||"EONET_5186"|"Wildfire - Quilpue Commune (La Fragua Fire), Chile"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117429"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5186"|||"EONET_5186"|"Wildfire - Quilpue Commune (La Fragua Fire), Chile"|||"2020-12-16T16:15:00Z"||"Point"||-71.47091|-33.12022||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5186"|||"EONET_5186"|"Wildfire - Quilpue Commune (La Fragua Fire), Chile"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5182"|||"EONET_5182"|"Nevado del Ruiz Volcano, Colombia"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=351020"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5182"|||"EONET_5182"|"Nevado del Ruiz Volcano, Colombia"|||"2020-12-08T00:00:00Z"||"Point"||-75.324|4.892||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5182"|||"EONET_5182"|"Nevado del Ruiz Volcano, Colombia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5181"|||"EONET_5181"|"Manam Volcano, Papua New Guinea"|"SIVolcano"|"https://volcano.si.edu/volcano.cfm?vn=251020"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5181"|||"EONET_5181"|"Manam Volcano, Papua New Guinea"|||"2020-12-06T00:00:00Z"||"Point"||145.037|-4.08||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5181"|||"EONET_5181"|"Manam Volcano, Papua New Guinea"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5175"|||"EONET_5175"|"Wildfires - Olmue Commune (La Bodeguilla Fire), Chile"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117098"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5175"|||"EONET_5175"|"Wildfires - Olmue Commune (La Bodeguilla Fire), Chile"|||"2020-12-04T16:44:00Z"||"Point"||-71.18312|-33.00774||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5175"|||"EONET_5175"|"Wildfires - Olmue Commune (La Bodeguilla Fire), Chile"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5176"|||"EONET_5176"|"Wildfires - Maria Pinto and Melipilla Communes (Mallarauco Fire), Chile"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117096"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5176"|||"EONET_5176"|"Wildfires - Maria Pinto and Melipilla Communes (Mallarauco Fire), Chile"|||"2020-12-04T16:42:00Z"||"Point"||-71.22488|-33.69368||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5176"|||"EONET_5176"|"Wildfires - Maria Pinto and Melipilla Communes (Mallarauco Fire), Chile"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5174"|||"EONET_5174"|"Wildfire - San Diego County (Willow Fire), California, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117057"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5174"|||"EONET_5174"|"Wildfire - San Diego County (Willow Fire), California, United States"|||"2020-12-03T16:11:00Z"||"Point"||-116.9272|32.73724||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5174"|||"EONET_5174"|"Wildfire - San Diego County (Willow Fire), California, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5170"|||"EONET_5170"|"Wildfire - E of Irvine, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117050"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5170"|||"EONET_5170"|"Wildfire - E of Irvine, California - United States"|||"2020-12-03T09:30:00Z"||"Point"||-117.640758564|33.740140265||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5170"|||"EONET_5170"|"Wildfire - E of Irvine, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5171"|||"EONET_5171"|"Wildfire - SE of Riverside, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=117048"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5171"|||"EONET_5171"|"Wildfire - SE of Riverside, California - United States"|||"2020-12-03T09:30:00Z"||"Point"||-117.055079424|33.767402057||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5171"|||"EONET_5171"|"Wildfire - SE of Riverside, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5172"|||"EONET_5172"|"Lewotolo Volcano, Indonesia"|"EO"|"https://earthobservatory.nasa.gov/images/147605/eruption-at-lewotolo-volcano"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5172"|||"EONET_5172"|"Lewotolo Volcano, Indonesia"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=264230"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5172"|||"EONET_5172"|"Lewotolo Volcano, Indonesia"|||"2020-12-01T00:00:00Z"||"Point"||123.505|-8.272||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5172"|||"EONET_5172"|"Lewotolo Volcano, Indonesia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5173"|||"EONET_5173"|"Telica Volcano, Nicaragua"|"SIVolcano"|"https://volcano.si.edu/volcano.cfm?vn=344040"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5173"|||"EONET_5173"|"Telica Volcano, Nicaragua"|||"2020-12-01T00:00:00Z"||"Point"||-86.84|12.606||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5173"|||"EONET_5173"|"Telica Volcano, Nicaragua"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5162"|||"EONET_5162"|"Wildfire - SE of Parowan, Utah - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116718"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5162"|||"EONET_5162"|"Wildfire - SE of Parowan, Utah - United States"|||"2020-11-19T09:40:00Z"||"Point"||-112.682747893|37.600131437||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5162"|||"EONET_5162"|"Wildfire - SE of Parowan, Utah - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5163"|||"EONET_5163"|"Wildfires - Washoe County (Pinehaven Fire), Nevada, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116699"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5163"|||"EONET_5163"|"Wildfires - Washoe County (Pinehaven Fire), Nevada, United States"|||"2020-11-18T13:59:00Z"||"Point"||-119.86343|39.46996||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5163"|||"EONET_5163"|"Wildfires - Washoe County (Pinehaven Fire), Nevada, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5159"|||"EONET_5159"|"Wildfire - S of Carson City (Mountain View Fire), Nevada - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116682"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5159"|||"EONET_5159"|"Wildfire - S of Carson City (Mountain View Fire), Nevada - United States"|||"2020-11-17T21:39:00Z"||"Point"||-119.46311|38.52867||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5159"|||"EONET_5159"|"Wildfire - S of Carson City (Mountain View Fire), Nevada - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5160"|||"EONET_5160"|"Mountain View Fire"|"InciWeb"|"http://inciweb.nwcg.gov/incident/7270/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5160"|||"EONET_5160"|"Mountain View Fire"|||"2020-11-17T14:30:00Z"||"Point"||-119.466|38.528||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5160"|||"EONET_5160"|"Mountain View Fire"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5158"|||"EONET_5158"|"Wildfire - E of San Luis Obispo, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116627"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5158"|||"EONET_5158"|"Wildfire - E of San Luis Obispo, California - United States"|||"2020-11-15T21:36:00Z"||"Point"||-120.061260109|35.381541734||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5158"|||"EONET_5158"|"Wildfire - E of San Luis Obispo, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5154"|||"EONET_5154"|"Wildfire - N of Coos Bay, Oregon - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116416"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5154"|||"EONET_5154"|"Wildfire - N of Coos Bay, Oregon - United States"|||"2020-11-11T21:34:00Z"||"Point"||-124.051218623|44.001959109||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5154"|||"EONET_5154"|"Wildfire - N of Coos Bay, Oregon - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5153"|||"EONET_5153"|"Wildfire - S of Coos Bay, Oregon - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116368"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5153"|||"EONET_5153"|"Wildfire - S of Coos Bay, Oregon - United States"|||"2020-11-10T21:32:00Z"||"Point"||-124.19652481|43.227450629||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5153"|||"EONET_5153"|"Wildfire - S of Coos Bay, Oregon - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5152"|||"EONET_5152"|"Wildfires - Tipaza Province, Algeria"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116336"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5152"|||"EONET_5152"|"Wildfires - Tipaza Province, Algeria"|||"2020-11-09T19:31:00Z"||"Point"||2.43675|36.57732||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5152"|||"EONET_5152"|"Wildfires - Tipaza Province, Algeria"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5155"|||"EONET_5155"|"Barren Island Volcano, India"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=260010"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5155"|||"EONET_5155"|"Barren Island Volcano, India"|||"2020-11-05T00:00:00Z"||"Point"||93.855|12.278||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5155"|||"EONET_5155"|"Barren Island Volcano, India"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5147"|||"EONET_5147"|"Wildfire - Pinto Commune (Reserva Nuble Fire), Chile"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=116189"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5147"|||"EONET_5147"|"Wildfire - Pinto Commune (Reserva Nuble Fire), Chile"|||"2020-11-04T16:34:00Z"||"Point"||-71.89475|-36.7036||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5147"|||"EONET_5147"|"Wildfire - Pinto Commune (Reserva Nuble Fire), Chile"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5142"|||"EONET_5142"|"Sourdough Fire"|"InciWeb"|"http://inciweb.nwcg.gov/incident/7259/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5142"|||"EONET_5142"|"Sourdough Fire"|||"2020-10-30T14:30:00Z"||"Point"||-112.975|44.666||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5142"|||"EONET_5142"|"Sourdough Fire"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5141"|||"EONET_5141"|"Wildfire - N of Yuba City, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115951"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5141"|||"EONET_5141"|"Wildfire - N of Yuba City, California - United States"|||"2020-10-28T21:31:00Z"||"Point"||-121.616565331|39.238977316||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5141"|||"EONET_5141"|"Wildfire - N of Yuba City, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5136"|||"EONET_5136"|"Wildfires - Orange County (Blue Ridge Fire), California, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115888"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5136"|||"EONET_5136"|"Wildfires - Orange County (Blue Ridge Fire), California, United States"|||"2020-10-27T14:19:00Z"||"Point"||-117.71842|33.91234||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5136"|||"EONET_5136"|"Wildfires - Orange County (Blue Ridge Fire), California, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5135"|||"EONET_5135"|"Wildfires - Orange County (Silverado Fire), California, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115856"||||||||
